GPSname,GEN,VemcoSN,StartTime,EndTime,GenLat,GenLon
GG9,Golden Gate East Line,112541,2013-11-21T19:08:00Z,2014-03-03T23:25:00Z,37.8233725,-122.46105666666666
GG5.1,GoldenGateW,545617,2013-11-21T18:40:00Z,2014-03-03T22:17:00Z,37.82,-122.46
GG5.1,Golden Gate West Line,109540,2013-11-21T18:40:00Z,2014-03-03T22:17:00Z,37.81972,-122.46858
GG4,GoldenGateW,545625,2013-11-21T18:16:00Z,2014-03-03T20:50:00Z,37.82,-122.46
GG4,Golden Gate West Line,109542,2013-11-21T18:16:00Z,2014-03-03T20:50:00Z,37.81972,-122.46858
GG3.1,GoldenGateW,545624,2013-11-21T17:51:00Z,2014-03-03T20:32:00Z,37.82,-122.46
GG3.1,Golden Gate West Line,112534,2013-11-21T17:51:00Z,2014-03-03T20:32:00Z,37.81972,-122.46858
GG1,GoldenGateW,545623,2013-11-21T16:46:00Z,2014-03-03T19:05:00Z,37.82,-122.46
GG1,Golden Gate West Line,106501,2013-11-21T16:46:00Z,2014-03-03T19:15:00Z,37.81972,-122.46858
Pt_Reyes_06,Point_Reyes,369,2013-09-12T18:54:00Z,2014-04-17T19:00:00Z,38.018835789473684,-123.07187631578947
GG9,Golden Gate East Line,112541,2013-08-08T22:12:00Z,2013-11-21T18:35:00Z,37.8233725,-122.46105666666666
GG8,Golden Gate East Line,107555,2013-08-08T21:54:00Z,2013-11-21T18:56:00Z,37.8233725,-122.46105666666666
GG7.5,Golden Gate East Line,112537,2013-08-08T21:08:00Z,2013-11-21T19:25:00Z,37.8233725,-122.46105666666666
GG7.2,Golden Gate East Line,107554,2013-08-08T20:36:00Z,2013-11-21T20:06:00Z,37.8233725,-122.46105666666666
GG7,Golden Gate East Line,112539,2013-08-08T19:50:00Z,NA,37.8233725,-122.46105666666666
GG6,Golden Gate East Line,113471,2013-08-08T19:20:00Z,2013-11-21T21:26:00Z,37.8233725,-122.46105666666666
GG2,Golden Gate West Line,109541,2013-08-08T18:37:00Z,NA,37.81972,-122.46858
GG1,Golden Gate West Line,106501,2013-08-08T17:47:00Z,2013-11-21T15:30:00Z,37.81972,-122.46858
GG3.1,Golden Gate West Line,112534,2013-08-08T17:15:00Z,2013-11-21T17:15:00Z,37.81972,-122.46858
GG4,Golden Gate West Line,109542,2013-08-08T16:26:00Z,2013-11-21T17:34:00Z,37.81972,-122.46858
GG5.1,Golden Gate West Line,109540,2013-08-08T16:05:00Z,2013-11-21T18:09:00Z,37.81972,-122.46858
BayBr03.1,Bay Bridge East,106994,2013-08-07T17:13:00Z,2014-01-09T00:23:00Z,37.818685,-122.34461817647059
BayBr04.1,Bay Bridge East,104416,2013-08-07T17:05:00Z,2013-08-31T23:16:43Z,37.818685,-122.34461817647059
BayBr05.1,Bay Bridge East,102160,2013-08-07T16:59:00Z,2014-01-08T23:56:00Z,37.818685,-122.34461817647059
BayBr07.1,Bay Bridge East,107000,2013-08-07T16:28:00Z,2014-01-08T23:32:00Z,37.818685,-122.34461817647059
BayBr08.1,Bay Bridge East,108501,2013-08-07T16:23:00Z,2014-01-08T23:13:00Z,37.818685,-122.34461817647059
BayBr08.5,Bay Bridge East,104431,2013-08-07T16:16:00Z,2014-01-08T23:02:00Z,37.818685,-122.34461817647059
BayBr09.1,Bay Bridge East,102242,2013-08-07T16:09:00Z,2014-01-08T22:38:00Z,37.818685,-122.34461817647059
BayBr10,Bay Bridge West,105985,2013-08-07T15:53:00Z,2014-01-08T19:06:00Z,37.79817108333334,-122.37778025
BayBr12B,Bay Bridge West,102249,2013-08-07T15:44:00Z,2014-01-08T19:16:00Z,37.79817108333334,-122.37778025
BayBr12A,Bay Bridge West,104422,2013-08-07T15:35:00Z,2013-08-28T01:55:23Z,37.79817108333334,-122.37778025
BayBr14A,Bay Bridge West,104453,2013-08-07T15:03:00Z,2013-10-17T04:02:57Z,37.79817108333334,-122.37778025
BayBr16B,Bay Bridge West,104417,2013-08-07T14:51:00Z,2014-01-08T20:28:00Z,37.79817108333334,-122.37778025
BayBr16A,Bay Bridge West,104454,2013-08-07T14:45:00Z,2014-01-08T20:47:00Z,37.79817108333334,-122.37778025
BayBr18,Bay Bridge West,104404,2013-08-07T14:38:00Z,2013-12-11T23:03:16Z,37.79817108333334,-122.37778025
BayBr17,Bay Bridge West,107444,2013-08-06T21:45:00Z,2013-12-18T18:51:00Z,37.79817108333334,-122.37778025
BayBr15,Bay Bridge West,105948,2013-08-06T21:24:00Z,2013-12-18T18:44:00Z,37.79817108333334,-122.37778025
BayBr03.5,Bay Bridge West,104615,2013-08-06T21:10:00Z,2013-12-18T18:33:00Z,37.79817108333334,-122.37778025
BayBr11,Bay Bridge West,104433,2013-08-06T20:49:00Z,2013-12-18T18:30:00Z,37.79817108333334,-122.37778025
Berkeley_Marina,Berkeley_Marina,104723,2013-08-06T20:26:00Z,2013-12-18T19:19:00Z,37.86649,-122.31712
Emeryville_Marina_B,Emeryville_Marina,105971,2013-08-06T19:13:00Z,2013-12-18T19:48:00Z,37.84204733333333,-122.31232633333333
RichBr_E_Channel_2009,Richmond Bridge,107440,2013-08-06T17:42:00Z,2013-12-18T16:00:00Z,37.93558786101695,-122.44549497118643
RichBr_24_2009,Richmond Bridge,107011,2013-08-06T16:45:00Z,2014-01-07T19:28:22Z,37.93558786101695,-122.44549497118643
RichBr_23_2009,Richmond Bridge,107003,2013-08-06T16:40:00Z,2014-01-07T19:17:37Z,37.93558786101695,-122.44549497118643
RichBr_22_2009,Richmond Bridge,106999,2013-08-06T16:35:00Z,2014-01-07T19:02:00Z,37.93558786101695,-122.44549497118643
RichBr_21_2009,Richmond Bridge,107016,2013-08-06T16:30:00Z,2014-01-07T18:50:40Z,37.93558786101695,-122.44549497118643
RichBr_20_2009,Richmond Bridge,107008,2013-08-06T16:24:00Z,2014-01-07T18:36:05Z,37.93558786101695,-122.44549497118643
RichBr_19_2009,Richmond Bridge,104448,2013-08-06T16:17:00Z,2013-12-04T08:10:07Z,37.93558786101695,-122.44549497118643
RichBr_18_2009,Richmond Bridge,104451,2013-08-06T16:12:00Z,2013-10-22T08:41:48Z,37.93558786101695,-122.44549497118643
RichBr_17_2009,Richmond Bridge,104458,2013-08-06T15:58:00Z,2013-10-08T10:07:59Z,37.93558786101695,-122.44549497118643
RichBr_16_2009,Richmond Bridge,104463,2013-08-06T15:45:00Z,2013-09-26T20:00:05Z,37.93558786101695,-122.44549497118643
RichBr_15_2009,Richmond Bridge,102243,2013-08-06T15:38:00Z,2014-01-07T17:12:10Z,37.93558786101695,-122.44549497118643
RichBr_14_2009,Richmond Bridge,105949,2013-08-06T15:32:00Z,2014-01-07T17:01:22Z,37.93558786101695,-122.44549497118643
RichBr_13_2009,Richmond Bridge,104460,2013-08-06T15:02:00Z,2014-01-07T16:49:00Z,37.93558786101695,-122.44549497118643
RichBr_25_2009,Richmond Bridge,107013,2013-08-05T22:08:00Z,2014-01-07T19:39:42Z,37.93558786101695,-122.44549497118643
RichBr_26_2009,Richmond Bridge,107012,2013-08-05T22:03:00Z,2014-01-07T19:50:19Z,37.93558786101695,-122.44549497118643
RichBr_28_2009,Richmond Bridge,107015,2013-08-05T21:52:00Z,2014-01-07T20:14:13Z,37.93558786101695,-122.44549497118643
RichBr_29_2009,Richmond Bridge,107009,2013-08-05T21:47:00Z,2014-01-07T20:26:54Z,37.93558786101695,-122.44549497118643
RichBr_12_2009,Richmond Bridge,104407,2013-08-05T21:32:00Z,2014-01-07T16:36:00Z,37.93558786101695,-122.44549497118643
RichBr_East_4_2009,Richmond Bridge,107005,2013-08-05T20:50:00Z,2014-01-09T19:21:39Z,37.93558786101695,-122.44549497118643
RichBr_East_3_2009,Richmond Bridge,107010,2013-08-05T20:44:00Z,2014-01-09T19:24:53Z,37.93558786101695,-122.44549497118643
RichBr_East_2_2009,Richmond Bridge,107014,2013-08-05T20:39:00Z,2014-01-09T19:36:59Z,37.93558786101695,-122.44549497118643
RichBr_East_1_2009,Richmond Bridge,107006,2013-08-05T20:33:00Z,2014-01-09T19:47:55Z,37.93558786101695,-122.44549497118643
RichBr_1_2009,Richmond Bridge,104398,2013-08-05T20:29:00Z,2013-10-13T01:05:41Z,37.93558786101695,-122.44549497118643
RichBr_2_2009,Richmond Bridge,104403,2013-08-05T20:24:00Z,2014-01-04T07:35:56Z,37.93558786101695,-122.44549497118643
RichBr_3_2009,Richmond Bridge,104400,2013-08-05T20:18:00Z,2014-01-04T07:32:50Z,37.93558786101695,-122.44549497118643
RichBr_4_2009,Richmond Bridge,105950,2013-08-05T20:13:00Z,2014-01-07T22:52:50Z,37.93558786101695,-122.44549497118643
RichBr_5_2009,Richmond Bridge,102255,2013-08-05T19:57:00Z,2014-01-07T22:33:53Z,37.93558786101695,-122.44549497118643
RichBr_7_2009,Richmond Bridge,107004,2013-08-05T19:47:00Z,2014-01-07T21:55:43Z,37.93558786101695,-122.44549497118643
RichBr_8_2009,Richmond Bridge,104406,2013-08-05T19:41:00Z,2014-01-07T21:46:36Z,37.93558786101695,-122.44549497118643
RichBr_9_2009,Richmond Bridge,108488,2013-08-05T19:35:00Z,2014-01-07T21:35:18Z,37.93558786101695,-122.44549497118643
RichBr_10_2009,Richmond Bridge,105952,2013-08-05T19:28:00Z,2014-01-07T21:13:59Z,37.93558786101695,-122.44549497118643
RichBr_11_2009,Richmond Bridge,104459,2013-08-05T19:22:00Z,2014-01-07T21:00:57Z,37.93558786101695,-122.44549497118643
AntiochBridge09,Antioch_Br,108507,2013-07-17T21:58:36Z,2013-11-05T18:20:21Z,38.0237244,-121.751458
AntiochBridge11,Antioch_Br,108538,2013-07-17T21:50:56Z,2013-11-05T18:05:42Z,38.0237244,-121.751458
AntiochBridge13,Antioch_Br,113440,2013-07-17T21:40:54Z,2013-11-05T17:52:02Z,38.0237244,-121.751458
AntiochBridge15,Antioch_Br,108539,2013-07-17T21:29:43Z,2013-11-05T17:41:31Z,38.0237244,-121.751458
AntiochBridge17,Antioch_Br,108508,2013-07-17T21:21:50Z,2013-11-05T17:32:08Z,38.0237244,-121.751458
AntiochBridge18,Antioch_Br,108545,2013-07-17T21:14:26Z,2013-11-05T17:22:40Z,38.0237244,-121.751458
AntiochBridge19,Antioch_Br,121906,2013-07-17T21:05:40Z,2013-11-05T17:13:35Z,38.0237244,-121.751458
AntiochBridge20,Antioch_Br,121910,2013-07-17T20:57:36Z,2013-11-05T17:02:45Z,38.0237244,-121.751458
BenBr07,Benicia Bridge,112570,2013-07-17T19:01:18Z,2013-11-06T18:33:29Z,38.04066,-122.1234845875
BenBr01,Benicia Bridge,102171,2013-07-17T18:47:13Z,2013-11-06T18:25:58Z,38.04066,-122.1234845875
BenBr02,Benicia Bridge,108529,2013-07-17T18:31:05Z,2013-11-06T18:13:33Z,38.04066,-122.1234845875
BenBr03,Benicia Bridge,108528,2013-07-17T18:19:59Z,2013-11-06T18:03:23Z,38.04066,-122.1234845875
BenBrCenter,Benicia Bridge,102152,2013-07-17T18:07:17Z,2013-11-06T17:54:48Z,38.04066,-122.1234845875
BenBr04,Benicia Bridge,108524,2013-07-17T17:46:13Z,2013-11-06T17:40:20Z,38.04066,-122.1234845875
BenBr05,Benicia Bridge,108503,2013-07-17T17:33:55Z,2013-11-06T17:26:41Z,38.04066,-122.1234845875
BenBr06,Benicia Bridge,108532,2013-07-17T17:23:13Z,2013-11-06T17:09:50Z,38.04066,-122.1234845875
CarBr06,Carquinez Bridge,102162,2013-07-17T16:48:32Z,2013-11-06T19:36:29Z,38.061101406666666,-122.22530148888889
CarBr01,Carquinez Bridge,102172,2013-07-17T16:34:12Z,2013-11-06T19:00:52Z,38.061101406666666,-122.22530148888889
CarBr02,Carquinez Bridge,108506,2013-07-17T16:16:52Z,2013-11-06T19:27:42Z,38.061101406666666,-122.22530148888889
CarBr03,Carquinez Bridge,112564,2013-07-17T16:00:06Z,2013-11-06T19:16:31Z,38.061101406666666,-122.22530148888889
Carq_West,Carquinez Bridge,104450,2013-07-17T15:11:53Z,2013-11-06T20:16:43Z,38.061101406666666,-122.22530148888889
Carq_East,Carquinez Bridge,108518,2013-07-17T15:09:31Z,2013-11-06T20:31:50Z,38.061101406666666,-122.22530148888889
SJ_MedfordChannel,SJ_MedfordChannel,102130,2013-07-10T18:23:54Z,2013-10-15T20:42:17Z,38.05398,-121.5112
SJ_PrisonersPoint,SJ_PrisonersPt,108510,2013-07-10T17:38:05Z,2013-10-11T17:54:05Z,38.059626665,-121.55520835
FranksTractE,FranksTractE,108513,2013-07-10T17:21:25Z,2013-10-11T18:05:52Z,38.07126667,-121.5783667
OldRiv2,OldRv,102129,2013-07-10T16:01:21Z,2013-10-15T19:22:13Z,37.963648335,-121.56914665
MiddleRv,MiddleRv,108533,2013-07-10T15:41:30Z,2013-10-15T18:12:47Z,37.9425,-121.5336833
SJ_DWC_E,SJ_Blackslough,102157,2013-07-10T15:04:21Z,2013-10-15T17:27:32Z,37.99547,-121.421715
SJ_DWC_W,SJ_Blackslough,102155,2013-07-10T14:52:36Z,2013-10-15T17:12:43Z,37.99547,-121.421715
LittleConnection,SJ_LittleConnection,102158,2013-07-10T14:27:28Z,2013-10-15T16:44:02Z,38.05786,-121.5013
Mok_PotatoS,Mok_PotatoS,108531,2013-07-03T17:02:46Z,2013-10-11T17:00:02Z,38.11695,-121.49885
SR_DCC2,SR_DCC,121340,2013-07-03T16:44:21Z,2013-10-23T20:41:10Z,38.244306664999996,-121.50292665
Mok_GeorgianaS,Mok_GeorgianaS,108530,2013-07-03T16:11:50Z,2013-10-11T16:30:31Z,38.12671667,-121.5777833
PotatoSlough,PotatoSlough,102156,2013-07-03T15:40:00Z,2013-10-11T17:36:23Z,38.0864,-121.56249
SR_BlwGeorgiana,SR_BlwGeorgiana,102150,2013-07-03T15:31:52Z,2013-10-24T21:03:55Z,38.23961,-121.52519
Georg_SloughN2,Georg_SloughN,121356,2013-07-03T15:03:23Z,2013-10-24T20:48:44Z,38.236562500000005,-121.51772435000001
SR_DCCSouth,SR_DCCSouth,121342,2013-07-03T14:49:41Z,2013-10-24T20:37:25Z,38.243007500000004,-121.5136785
SR_DCC,SR_DCC,121339,2013-07-03T14:28:12Z,2013-10-23T20:53:31Z,38.244306664999996,-121.50292665
Mok_NorthFork,Mok_NorthFork,106680,2013-07-03T14:09:06Z,2013-10-23T20:03:37Z,38.22321667,-121.5072667
Mok_SouthFork,Mok_SouthFork,106683,2013-07-03T13:53:56Z,2013-10-23T20:20:08Z,38.22545,-121.49141
SR_Freeport,SR_Freeport,121348,2013-07-02T22:35:00Z,2013-10-17T22:20:52Z,38.455733335000005,-121.50184999999999
SR_BlwChinaBend_E,SR_BlwChinaBend,108511,2013-07-02T22:17:00Z,2013-10-17T16:50:20Z,38.88384,-121.8167
SR_FreeportDiv_W,SR_FreeportDiv,112542,2013-07-02T22:08:00Z,2014-07-16T18:10:00Z,38.471983333333334,-121.50684666666666
SR_BlwChinaBend_W,SR_BlwChinaBend,108527,2013-07-02T21:55:00Z,2013-10-17T17:00:42Z,38.88384,-121.8167
SR_FreeportDiv_S,SR_FreeportDiv,112538,2013-07-02T21:50:00Z,2014-07-16T18:25:00Z,38.471983333333334,-121.50684666666666
SR_FreeportDiv_N,SR_FreeportDiv,112543,2013-07-02T21:41:00Z,2014-07-16T18:30:00Z,38.471983333333334,-121.50684666666666
SR_KnightsBr,SR_KnightsBr,102123,2013-07-02T20:53:56Z,2013-10-17T15:53:15Z,38.802625000000006,-121.719585
SR_KnightsBr_W,SR_KnightsBr,102178,2013-07-02T20:47:15Z,2013-10-17T15:45:43Z,38.802625000000006,-121.719585
Santa_Clara_Shoals2_south,Santa_Clara_Shoals,112565,2013-07-02T20:26:45Z,2013-10-11T19:01:55Z,38.091615,-121.65051
SR_I-80/50Br_W,SR_I-80/50Br,121354,2013-07-02T19:59:14Z,2013-10-17T21:06:08Z,38.570994999999996,-121.51604499999999
SR_I-80/50Br,SR_I-80/50Br,121347,2013-07-02T19:55:45Z,2013-10-17T21:00:02Z,38.570994999999996,-121.51604499999999
SR_TowerE,SR_Tower,112531,2013-07-02T19:49:00Z,2013-12-04T20:00:00Z,38.58041096,-121.5083496
FranksTractW,FranksTractW,108505,2013-07-02T19:47:07Z,2013-10-11T18:24:34Z,38.05546667,-121.6671167
SR_TowerW,SR_Tower,112535,2013-07-02T19:43:00Z,2013-12-20T20:00:00Z,38.58041096,-121.5083496
SR_SRWTPD_S,SR_SRWTPD_VPS,106790,2013-07-02T19:23:00Z,2013-12-22T20:00:00Z,38.59174846153846,-121.50706692307692
SR_SRWTPD_E,SR_SRWTPD_VPS,109547,2013-07-02T19:21:00Z,2014-07-16T16:15:00Z,38.59174846153846,-121.50706692307692
SR_AbvAmericanE,SR_AbvAmerican,112536,2013-07-02T18:57:00Z,2013-12-07T20:00:00Z,38.602603955,-121.5157068
SJ_BlwFalse_SE,SJ_Blw_False,106088,2013-07-02T18:01:13Z,2013-10-10T19:34:32Z,38.050079,-121.6921775
SJ_BlwFalse4,SJ_Blw_False,121350,2013-07-02T17:47:11Z,2013-10-10T19:55:52Z,38.050079,-121.6921775
SR_AbvTisdale_2,SR_AbvTisdale,108521,2013-07-02T17:46:00Z,2013-09-10T11:43:23Z,39.035354999999996,-121.82935
SR_AbvTisdale_E,SR_AbvTisdale,102146,2013-07-02T17:40:00Z,2013-10-16T22:39:38Z,39.035354999999996,-121.82935
ThreeMile1,ThreeMile1,108535,2013-07-02T17:15:23Z,2013-10-10T19:16:43Z,38.09826,-121.68687
ThreeMile2,ThreeMile2,121346,2013-07-02T16:49:16Z,2013-10-10T18:26:31Z,38.10521,-121.69419
SR_AbvFeather2,SR_AbvFeather1,108525,2013-07-02T16:27:59Z,2013-10-17T19:59:14Z,38.769594999999995,-121.633115
SR_Below_Wards_E,Colusa_ButteCreek,102167,2013-07-02T16:23:00Z,2013-10-16T21:35:12Z,39.18754,-121.940205
SR_AbvFeather1,SR_AbvFeather1,108519,2013-07-02T16:18:12Z,2013-10-17T19:45:54Z,38.769594999999995,-121.633115
SR_Below_Wards,Colusa_ButteCreek,102164,2013-07-02T16:17:00Z,2013-10-16T21:25:36Z,39.18754,-121.940205
Decker_IsSW,Decker_IsS,108514,2013-07-02T15:29:12Z,2013-10-10T17:09:23Z,38.078928833333336,-121.75796278333334
RioVistaBr03,SR_RioVista,121349,2013-07-01T23:08:49Z,2013-10-10T17:42:51Z,38.157335466,-121.6815908
RioVistaBr02,SR_RioVista,121344,2013-07-01T23:02:49Z,2013-10-10T17:55:03Z,38.157335466,-121.6815908
RioVistaBr01,SR_RioVista,108536,2013-07-01T22:56:43Z,2013-10-10T18:04:48Z,38.157335466,-121.6815908
SR_ButteBr,SR_ButteCityBr,121338,2013-07-01T22:25:00Z,2013-10-16T17:54:27Z,39.457008335,-121.99509335
SR_ButteBr_E,SR_ButteCityBr,101174,2013-07-01T22:19:00Z,2013-10-16T17:45:09Z,39.457008335,-121.99509335
MinerSlough_N,MinerSlough_N,102145,2013-07-01T21:49:22Z,2013-10-24T18:09:23Z,38.29174,-121.63097
Sutter_Blw_Miner,Sutter_Blw_Miner,121353,2013-07-01T21:26:51Z,2013-10-24T19:02:17Z,38.28426,-121.60399
SR_BlwOrd1,SR_Blw_Ord,108512,2013-07-01T21:16:00Z,2013-10-16T16:51:31Z,39.56505,-122.00081
SR_SutterSlough1,SR_SutterSlough,106685,2013-07-01T21:06:20Z,2013-10-24T19:20:16Z,38.33047,-121.58027
SR_BlwOrd2,SR_Blw_Ord,108520,2013-07-01T21:00:00Z,2013-10-16T16:40:14Z,39.56505,-122.00081
SR_SutterSlough2,SR_SutterSlough,121355,2013-07-01T20:56:38Z,2013-10-24T19:34:46Z,38.33047,-121.58027
SR_BlwRBDDLwr_W,SR_NewCk,102163,2013-07-01T20:07:00Z,2013-10-15T17:56:36Z,40.146135,-122.15236999999999
SR_BlwRBDDLwr_E,SR_NewCk,102176,2013-07-01T19:53:00Z,2013-10-15T17:45:35Z,40.146135,-122.15236999999999
SR_BlwRBDD_E,SR_Blw_RBDD,113435,2013-07-01T19:40:00Z,2013-10-15T17:30:07Z,40.153107776666666,-122.19518219999999
SR_BlwSteam2,SR_BlwSteam,102469,2013-07-01T19:35:05Z,2013-10-24T20:13:44Z,38.299038335,-121.56916665
SR_BlwRBDD_W,SR_Blw_RBDD,108537,2013-07-01T19:24:00Z,2013-10-15T17:22:04Z,40.153107776666666,-122.19518219999999
SR_BlwSteam,SR_BlwSteam,102169,2013-07-01T19:15:52Z,2013-10-24T20:08:50Z,38.299038335,-121.56916665
SR_AbvRBDDUpr_E,SR_RedBluff,108526,2013-07-01T18:54:00Z,2013-10-15T17:10:01Z,40.20004,-122.22146000000001
Steam_Marina,Steam_Marina,121351,2013-07-01T18:51:42Z,2013-10-24T19:53:54Z,38.30286,-121.57902
SR_AbvThomes,SR_AbvThomes,108522,2013-07-01T18:47:00Z,2013-10-15T22:10:22Z,40.00405000000001,-122.10592335
SR_AbvRBDDUpr_W,SR_RedBluff,102126,2013-07-01T18:45:00Z,2013-10-15T17:00:22Z,40.20004,-122.22146000000001
SR_AbvThomes2,SR_AbvThomes,108523,2013-07-01T18:22:00Z,2013-10-15T22:16:20Z,40.00405000000001,-122.10592335
SR_ChinaW,SR_ChinaRapids,108509,2013-07-01T18:20:00Z,2013-10-15T16:36:13Z,40.244645,-122.177215
SR_BlwIrvineFinch2,SR_BlwIrvineFinch,101175,2013-07-01T18:18:00Z,2013-10-15T00:34:10Z,39.731428335000004,-121.97358165
SR_ChinaE,SR_ChinaRapids,108534,2013-07-01T18:07:00Z,2013-10-15T16:45:07Z,40.244645,-122.177215
SR_BlwIrvineFinch,SR_BlwIrvineFinch,108504,2013-07-01T18:00:00Z,2013-10-15T00:41:24Z,39.731428335000004,-121.97358165
SR_AbvSutterSteam,SR_AbvSutterSteam,121345,2013-07-01T17:48:20Z,2013-10-24T18:19:56Z,38.25777,-121.60048
SR_BendBrW,SR_BendBridge,102144,2013-07-01T17:45:00Z,2013-10-15T16:14:28Z,40.26793000000001,-122.21501665
SR_BlwAntelopeCk,SR_BlwAntelopeCk,102149,2013-07-01T17:37:00Z,2013-10-15T18:22:13Z,40.07591,-122.12418
SR_BendBrE,SR_BendBridge,108516,2013-07-01T17:30:00Z,2013-10-15T16:09:18Z,40.26793000000001,-122.21501665
SR_SutterSteam1,SR_SutterSteam,106681,2013-07-01T17:15:42Z,2013-10-24T18:37:04Z,38.249924443333335,-121.60257109999999
SR_LwrSturgeonHole,SR_SturgeonHole,113437,2013-07-01T17:02:00Z,2013-10-15T15:55:04Z,40.311915,-122.14936
SR_Massacre_Flat,SR_Massacre_Flat,102153,2013-07-01T16:20:29Z,2013-10-15T15:20:19Z,40.32114,-122.1522
SR_JellysE,SR_JellysFerry,102168,2013-07-01T16:02:21Z,2013-10-15T14:57:24Z,40.317393335000006,-122.18986835
SR_JellysW,SR_JellysFerry,106087,2013-07-01T15:57:21Z,2013-10-15T14:49:29Z,40.317393335000006,-122.18986835
SR_Mouth,SR_Mouth,106679,2013-07-01T15:30:06Z,2013-10-24T16:19:26Z,38.174184,-121.649683
SR_AbvGCID,SR_AbvGCID,106094,2013-07-01T10:00:00Z,2013-10-15T00:12:49Z,39.80613,-122.05833
SR_Woodson_Temp,SR_Woodson_Temp,106086,2013-07-01T08:15:00Z,2013-10-15T21:47:00Z,39.91937,-122.08495
SR_AbvFreeport2,SR_AbvFreeport,113469,2013-05-30T23:00:00Z,2013-07-02T21:24:00Z,38.4737725,-121.5290575
SR_Mouth,SR_Mouth,106679,2013-05-30T19:32:00Z,2013-07-01T15:27:47Z,38.174184,-121.649683
GG8,Golden Gate East Line,107555,2013-04-26T17:23:00Z,2013-08-08T20:54:00Z,37.8233725,-122.46105666666666
GG7.5,Golden Gate East Line,112537,2013-04-26T16:14:00Z,2013-08-08T20:29:00Z,37.8233725,-122.46105666666666
GG7.2,GoldenGateE,545614,2013-04-26T16:11:00Z,2013-08-08T19:34:00Z,37.82,-122.46
GG7.2,Golden Gate East Line,107554,2013-04-26T16:11:00Z,2013-08-08T19:34:00Z,37.8233725,-122.46105666666666
GG9,GoldenGateE,545913,2013-04-25T20:39:00Z,2013-08-08T21:23:00Z,37.82,-122.46
GG9,Golden Gate East Line,112541,2013-04-25T20:39:00Z,2013-08-08T21:23:00Z,37.8233725,-122.46105666666666
GG5.1,GoldenGateW,545617,2013-04-25T20:31:00Z,2013-08-08T14:42:00Z,37.82,-122.46
GG5.1,Golden Gate West Line,109540,2013-04-25T20:31:00Z,2013-08-08T14:42:00Z,37.81972,-122.46858
SR_DCC,SR_DCC,121339,2013-04-25T17:10:43Z,2013-07-03T14:20:24Z,38.244306664999996,-121.50292665
GG3.1,GoldenGateW,545624,2013-04-25T17:07:00Z,2013-08-08T15:50:00Z,37.82,-122.46
GG3.1,Golden Gate West Line,112534,2013-04-25T17:07:00Z,2013-08-08T15:50:00Z,37.81972,-122.46858
GG4,GoldenGateW,545625,2013-04-25T17:05:00Z,2013-08-08T15:58:00Z,37.82,-122.46
GG4,Golden Gate West Line,109542,2013-04-25T17:05:00Z,2013-08-08T15:58:00Z,37.81972,-122.46858
SR_DCC2,SR_DCC,121340,2013-04-25T16:51:44Z,2013-07-03T16:41:35Z,38.244306664999996,-121.50292665
Mok_NorthFork,Mok_NorthFork,106680,2013-04-25T16:32:53Z,2013-07-03T14:04:28Z,38.22321667,-121.5072667
Mok_SouthFork,Mok_SouthFork,106683,2013-04-25T16:12:00Z,2013-07-03T13:49:42Z,38.22545,-121.49141
GG1,GoldenGateW,545623,2013-04-25T15:03:00Z,2013-08-08T16:44:00Z,37.82,-122.46
GG1,Golden Gate West Line,106501,2013-04-25T15:03:00Z,2013-08-08T16:44:00Z,37.81972,-122.46858
GG7,GoldenGateE,545630,2013-04-24T22:13:00Z,2013-08-08T18:49:00Z,37.82,-122.46
GG7,Golden Gate East Line,112539,2013-04-24T22:13:00Z,2013-08-08T18:49:00Z,37.8233725,-122.46105666666666
GG6,GoldenGateE,545619,2013-04-24T22:09:00Z,2013-08-08T18:00:00Z,37.82,-122.46
GG6,Golden Gate East Line,113471,2013-04-24T22:09:00Z,2013-08-08T18:00:00Z,37.8233725,-122.46105666666666
GG2.1,GoldenGateW,545632,2013-04-24T20:10:00Z,2013-08-08T15:52:00Z,37.82,-122.46
GG2,Golden Gate West Line,109541,2013-04-24T20:10:00Z,2013-08-08T17:25:00Z,37.81972,-122.46858
SR_Freeport_1,SR_Freeport,112546,2013-04-17T18:33:00Z,2013-07-02T22:16:00Z,38.455733335000005,-121.50184999999999
SR_FreeportDiv_S,SR_FreeportDiv,112538,2013-04-17T18:15:00Z,2013-07-02T21:46:00Z,38.471983333333334,-121.50684666666666
SR_FreeportDiv_N,SR_FreeportDiv,112543,2013-04-17T18:03:00Z,2013-07-02T21:38:00Z,38.471983333333334,-121.50684666666666
SR_FreeportDiv_W,SR_FreeportDiv,112542,2013-04-17T17:49:00Z,2013-07-02T21:58:00Z,38.471983333333334,-121.50684666666666
SR_TowerE,SR_Tower,112531,2013-04-15T23:25:00Z,2013-07-02T19:45:00Z,38.58041096,-121.5083496
SR_TowerW,SR_Tower,112535,2013-04-15T23:08:00Z,2013-07-02T19:38:00Z,38.58041096,-121.5083496
SR_SRWTPD_S,SR_SRWTPD_VPS,106790,2013-04-15T22:48:00Z,2013-07-02T19:22:00Z,38.59174846153846,-121.50706692307692
SR_SRWTPD_E,SR_SRWTPD_VPS,109547,2013-04-15T22:42:00Z,2013-07-02T19:18:00Z,38.59174846153846,-121.50706692307692
SR_SRWTPD_Old,SR_SRWTPD_VPS,109544,2013-04-15T22:27:00Z,2013-07-02T19:25:00Z,38.59174846153846,-121.50706692307692
